auction_id,auction_url,start_date,end_date,lot_id,price_realised,estimate_low,estimate_high,currency,auction_title,auction_location,artist,item_title,item_url,description_txt
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,264,1134000.0,500000.0,800000.0,HKD,20th Century Art Day Sale,Hong Kong,PHAM HAU,Le village au bord de l'eau (Village by the Lake),https://www.christies.com/lot/lot-6429586?ldp_breadcrumb=back&intObjectID=6429586&from=salessummary&lid=1,"PHAM HAU (1903-1995)<br>,<i>Le village au bord de l&#8217;eau (Village by the Lake)</i><br>,signed in Chinese (lower right)<br>,lacquer on panel<br>,75 x 125 cm. (29 1/2 x 49 1/4 in.)<br>,Executed circa 1952<br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,265,226800.0,220000.0,350000.0,HKD,20th Century Art Day Sale,Hong Kong,ALIX AYME,Composition dans un bol (Composition in a Bowl),https://www.christies.com/lot/lot-6429587?ldp_breadcrumb=back&intObjectID=6429587&from=salessummary&lid=1,"ALIX AYME (1894-1989)<br>,<i>Composition dans un bol (Composition in a Bowl)</i><br>,signed &#8216;Alix Ayme&#8217; (lower right)<br>,lacquer on panel<br>,33.5 x 40 cm. (13 1/4 x 15 3/4 in.)<br>,Painted in 1950s<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,266,,200000.0,250000.0,HKD,20th Century Art Day Sale,Hong Kong,MAI TRUNG THU,Jeune femme a l'echarpe rose (Young Lady in a Rose Scarf),https://www.christies.com/lot/lot-6429588?ldp_breadcrumb=back&intObjectID=6429588&from=salessummary&lid=1,"MAI TRUNG THU (1906-1980)<br>,<i>Jeune femme a l&#8217;echarpe rose (Young Lady in a Rose Scarf) </i><br>,signed &#8216;MAI THU&#8217; and dated in Chinese (upper left)<br>,ink and gouache on silk in the artist&#8217;s original frame<br>,20 x 8.5 cm. (7 7/8 x 3 3/8 in.)<br>,Painted in 1966<br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,267,,200000.0,250000.0,HKD,20th Century Art Day Sale,Hong Kong,MAI TRUNG THU,Femme au pantalon jaune (Lady in Yellow Trousers),https://www.christies.com/lot/lot-6429589?ldp_breadcrumb=back&intObjectID=6429589&from=salessummary&lid=1,"MAI TRUNG THU (1906-1980)<br>,<i>Femme au pantalon jaune (Lady in Yellow Trousers) </i><br>,signed &#8216;MAI THU&#8217; and dated in Chinese (upper right)<br>,ink and gouache on silk in the artist&#8217;s original frame<br>,21 x 9.5 cm. (8 1/4 x 3 3/4 in.)<br>,Painted in 1966<br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,268,504000.0,500000.0,650000.0,HKD,20th Century Art Day Sale,Hong Kong,MAI TRUNG THU,Jeune fille a la rose (Young Lady with a Rose),https://www.christies.com/lot/lot-6429590?ldp_breadcrumb=back&intObjectID=6429590&from=salessummary&lid=1,"MAI TRUNG THU (1906-1980)<br>,<i>Jeune fille a la rose (Young Lady with a Rose)</i><br>,signed &#8216;MAI THU&#8217; and dated in Chinese (upper left); signed titled and dated &#8220;MT Jeune fille a la rose 64&#8217; (on the reverse)<br>,ink and gouache on silk in the artist&#8217;s original frame<br>,26 x 16.8 cm. (10 1/4 x 6 5/8 in.)<br>,Painted in 1964<br>,one seal of the artist<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,269,604800.0,400000.0,600000.0,HKD,20th Century Art Day Sale,Hong Kong,VU CAO DAM,Le retour du guerrier (Return of the Warrior),https://www.christies.com/lot/lot-6429591?ldp_breadcrumb=back&intObjectID=6429591&from=salessummary&lid=1,"VU CAO DAM (1908-2000)<br>,<i>Le retour du guerrier (Return of the Warrior)</i><br>,signed and dated &#8216;Vu cao dam 62&#8217; (lower left)<br>,oil on canvas<br>,65 x 81 cm. (25 5/8 x 31 7/8 in.)<br>,Painted in 1962<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,270,2520000.0,700000.0,1000000.0,HKD,20th Century Art Day Sale,Hong Kong,LE PHO,Sur la terrasse (On the Terrace),https://www.christies.com/lot/lot-6429592?ldp_breadcrumb=back&intObjectID=6429592&from=salessummary&lid=1,"LE PHO (1907-2001)<br>,<i>Sur la terrasse (On the Terrace)</i><br>,signed in Chinese and signed again &#8216;Le pho&#8217; (lower right); titled and inscribed 'Findlay Galleries Chicago Sur la Terrasse' (on the reverse)<br>,oil on canvas<br>,146 x 97.5 cm. (57 1/2 in x 38 3/8 in.)<br>,Painted circa 1970<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,271,1008000.0,280000.0,380000.0,HKD,20th Century Art Day Sale,Hong Kong,LE PHO,Fleurs (Flowers),https://www.christies.com/lot/lot-6429593?ldp_breadcrumb=back&intObjectID=6429593&from=salessummary&lid=1,"LE PHO (1907-2001)<br>,<i>Fleurs (Flowers)</i><br>,signed in Chinese and signed again 'Le pho' (lower right); signed 'LE PHO' (on the reverse); gallery label affixed (on the reverse)<br>,oil on canvas<br>,89 x 116 cm. (35 x 45 5/8 in.)<br>,Painted circa 1975<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,272,378000.0,120000.0,180000.0,HKD,20th Century Art Day Sale,Hong Kong,VU CAO DAM,Divinite (Divinity),https://www.christies.com/lot/lot-6429594?ldp_breadcrumb=back&intObjectID=6429594&from=salessummary&lid=1,"VU CAO DAM (1908-2000)<br>,<i>Divinite (Divinity)</i><br>,signed and dated 'Vu cao dam 81' (lower right); titled inscribed and numbered 'WF CHIC No 16 Divinite' (on the reverse)<br>,oil on canvas<br>,47 x 39 cm. (18 1/2 x 15 3/8 in.)<br>,Painted in 1981<br>,"
29789,https://www.christies.com/en/auction/20th-century-art-day-sale-29789/,2023-05-28T16:00Z,2023-05-29T00:00Z,273,189000.0,100000.0,200000.0,HKD,20th Century Art Day Sale,Hong Kong,SRIHADI SOEDARSONO,Beach,https://www.christies.com/lot/lot-6429595?ldp_breadcrumb=back&intObjectID=6429595&from=salessummary&lid=1,"SRIHADI SOEDARSONO (1931-2022)<br>,<i>Beach</i><br>,signed and dated &#8216;SRIHADI 1961&#8217; (lower right); signed and signed again titled inscribed and dated &#8216;SRIHADI SUDARSONO BANDUNG INDONESIA M.A. THESIS SRIHADI 36&#8221; x 36&#8221; 1961 BEACH&#8217; (on the reverse)<br>,oil on canvas<br>,91 x 92 cm. (35 7/8 x 36 1/4 in.)<br>,Painted in 1961<br>,"
